#                  N           Simpson's               Milne                 GSL
#-----------------------------------
     6.2151088457053    -14.012020619448    -13.866640722597     -14.08600067181 
     6.2161661662947    -14.700649790446     -13.71361476761     -14.08600067181 
     6.2172209190128    -13.735199059415    -13.931098711824     -14.08600067181 
     6.2182731163025    -14.098589799118    -13.625747342377     -14.08600067181 
     6.2193227705161    -13.659257105288    -14.079840363105     -14.08600067181 
      6.220369893917    -13.582793848776     -13.96261576327     -14.08600067181 
     6.2214144986798    -14.588676031002    -13.645541402816     -14.08600067181 
     6.2224565968916    -13.602719108385     -14.12491873784     -14.08600067181 
     6.2234962005526    -13.641064100462    -14.976856202385     -14.08600067181 
     6.2245333215771    -13.621468544398    -14.240902631796     -14.08600067181 
     6.2255679717942    -13.383324006436    -13.118185355181     -14.08600067181 
     6.2266001629488    -13.374796211057    -14.259000853888     -14.08600067181 
     6.2276299067021    -13.953375106535    -14.160246700182     -14.08600067181 
     6.2286572146325     -13.42867159184    -14.851917465776     -14.08600067181 
     6.2296820982366    -14.118185355181     -13.52455853139     -14.08600067181 
     6.2307045689296    -13.794378144668    -13.458342262507     -14.08600067181 
     6.2317246380466    -13.482392391919    -13.726978729168     -14.08600067181 
     6.2327423168427    -13.708382240676    -14.652345110871     -14.08600067181 
      6.233757616494    -13.493348149004     -14.63006871616     -14.08600067181 
     6.2347705480988    -13.666280888814    -14.931098711824     -14.08600067181 
     6.2357811226776    -13.986616039674    -14.098589799118     -14.08600067181 
     6.2367893511741    -13.817155359517    -13.308884688858     -14.08600067181 
     6.2377952444563    -13.953375106535    -13.573163864824     -14.08600067181 
     6.2387988133165    -14.138707022326     -15.15294746144     -14.08600067181 
     6.2398000684726    -13.218449010197    -13.395804591781     -14.08600067181 
     6.2407990205684    -13.596644960673    -13.735199059415     -14.08600067181 
     6.2417956801745    -13.456882447748    -14.675826206721     -14.08600067181 
     6.2427900577888    -14.232128707488    -14.533158703152     -14.08600067181 
     6.2437821638373    -13.967310884478     -14.01728485944     -14.08600067181 
     6.2447720086748    -13.944326977558    -13.563742790798     -14.08600067181 
     6.2457596025853    -13.201124426124    -13.474732678695     -14.08600067181 
      6.246744955783    -13.376004263246     -13.65694086256     -14.08600067181 
     6.2477280784125    -13.420553701617    -13.967310884478     -14.08600067181 
     6.2487089805498    -13.490189629759    -14.118185355181     -14.08600067181 
     6.2496876722028    -13.366432647572    -13.926777338041     -14.08600067181 
     6.2506641633118    -13.293608982312    -13.721583697281     -14.08600067181 
     6.2516384637504    -13.222677811689    -13.397072605768     -14.08600067181 
     6.2526105833255    -13.827294990868    -13.226948194984     -14.08600067181 
     6.2535805317788    -13.827294990868    -13.305786260862     -14.08600067181 
     6.2545483187864    -13.341149110498    -13.746407281006     -14.08600067181 
     6.2555139539602     -13.71361476761    -13.841193600385     -14.08600067181 
      6.256477446848    -14.817155359517    -13.755007452768     -14.08600067181 
     6.2574388069341     -14.19073602233    -13.504587450459     -14.08600067181 
     6.2583980436401    -13.471706224065    -13.362896987757     -14.08600067181 
     6.2593551663253     -14.60887941709    -14.092249621087     -14.08600067181 
     6.2603101842872    -13.671027323839    -13.329038720496     -14.08600067181 
      6.261263106762    -14.050285119543     -13.73797411347     -14.08600067181 
     6.2622139429255    -13.757912443412    -13.625747342377     -14.08600067181 
     6.2631627018931      -13.2373717629    -13.411270718048     -14.08600067181 
     6.2641093927208    -13.089113907234    -14.232128707488     -14.08600067181 
     6.2650540244054    -13.172944089857    -13.552700810876     -14.08600067181 
      6.265996605885    -14.652345110871    -14.652345110871     -14.08600067181 
     6.2669371460398    -13.638842640468    -14.550887470112     -14.08600067181 
     6.2678756536925    -13.981708705179    -15.232128707488     -14.08600067181 
     6.2688121376086     -13.15294746144    -14.387030667474     -14.08600067181 
     6.2697466064969    -14.287646035338    -13.820509001525     -14.08600067181 
     6.2706790690103    -13.981708705179    -13.247151581073     -14.08600067181 
     6.2716095337461    -13.050856935929    -13.841193600385     -14.08600067181 
     6.2725380092462    -14.259000853888    -13.740767013654     -14.08600067181 
     6.2734645039982    -13.948827478784    -13.483940680482     -14.08600067181 
     6.2743890264352    -13.337812644804    -13.700649790446     -14.08600067181 
     6.2753115849367    -13.286660122356    -13.538401758564     -14.08600067181 
     6.2762321878289    -13.362896987757    -13.851917465776     -14.08600067181 
      6.277150843385    -13.688060663138    -13.567486731932     -14.08600067181 
     6.2780675598261    -13.663926983421    -13.897674956337     -14.08600067181 
     6.2789823453212    -13.507852837887    -13.271182511754     -14.08600067181 
     6.2798952079877      -13.4554275235    -13.361724802209     -14.08600067181 
      6.280806155892    -13.673420136955     -15.15294746144     -14.08600067181 
       6.28171519705    -13.438338322797     -13.99660026058     -14.08600067181 
      6.282622339427    -13.578916193713    -13.837677026662     -14.08600067181 
     6.2835275909389    -14.889706026666    -13.215931353976     -14.08600067181 
      6.284430959452    -13.470200869067    -13.347899937855     -14.08600067181 
     6.2853324527835     -13.78808391157    -13.935463517226     -14.08600067181 
     6.2862320787023    -13.769730709589    -13.402182011546     -14.08600067181 
     6.2871298449289    -13.939872636132     -15.63006871616     -14.08600067181 
     6.2880257591361    -13.834188698816    -13.512797420504     -14.08600067181 
     6.2889198289493    -14.307849421426    -13.265517720806     -14.08600067181 
      6.289812061947    -13.554521754768    -15.931098711824     -14.08600067181 
     6.2907024656608    -13.176750376113    -13.698102601432     -14.08600067181 
     6.2915910475764     -13.63006871616     -14.01728485944     -14.08600067181 
     6.2924778151336     -13.71891110742     -14.15294746144     -14.08600067181 
     6.2933627757264    -14.784970676146    -13.233869369064     -14.08600067181 
     6.2942459367041    -14.056037448432    -13.627902654404     -14.08600067181 
      6.295127305371    -13.271182511754    -13.866640722597     -14.08600067181 
     6.2960068889871    -13.716254863776     -13.25715671319     -14.08600067181 
     6.2968846947684    -14.138707022326    -13.280791188692     -14.08600067181 
     6.2977607298872    -13.417881111756     -14.01728485944     -14.08600067181 
     6.2986350014725    -14.061866992093    -13.710990623784     -14.08600067181 
     6.2995075166104    -12.936341767236    -14.483940680482     -14.08600067181 
     6.3003782823441    -13.162460610576    -13.267397786434     -14.08600067181 
