# omega0=1, alpha=2
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.720667061435791e+01 1.454586114957179e-15 -1.416303116623355e-15
3.729786343449114e+01 1.330993685569687e-15 -1.296047369067484e-15
3.738905625462437e+01 1.217895603963953e-15 -1.185995149709482e-15
3.748024907475760e+01 1.114401409576447e-15 -1.085281345332267e-15
3.757144189489083e+01 1.019696142860775e-15 -9.931141345037532e-16
3.766263471502406e+01 9.330339486525023e-16 -9.087687834946325e-16
3.775382753515729e+01 8.537322210249585e-16 -8.315819669045560e-16
3.784502035529052e+01 7.811662438376462e-16 -7.609465686610575e-16
3.793621317542375e+01 7.147642850488034e-16 -6.963069227980389e-16
3.802740599555698e+01 6.540031064069453e-16 -6.371544568475106e-16
3.811859881569021e+01 5.984038533803295e-16 -5.830237038161695e-16
3.820979163582344e+01 5.475282931535014e-16 -5.334886515916371e-16
3.830098445595667e+01 5.009753712394851e-16 -4.881594012540595e-16
3.839217727608990e+01 4.583780597459447e-16 -4.466791081777309e-16
3.848337009622313e+01 4.194004726131215e-16 -4.087211820131079e-16
3.857456291635636e+01 3.837352252283002e-16 -3.739867236592019e-16
3.866575573648959e+01 3.511010177322132e-16 -3.422021791855225e-16
3.875694855662282e+01 3.212404230820352e-16 -3.131171923558803e-16
3.884814137675605e+01 2.939178625370784e-16 -2.865026389565937e-16
3.893933419688928e+01 2.689177526994324e-16 -2.621488275510262e-16
3.903052701702251e+01 2.460428095840365e-16 -2.398638525819428e-16
3.912171983715574e+01 2.251124964214830e-16 -2.194720869330265e-16
3.921291265728897e+01 2.059616030217996e-16 -2.008128021502786e-16
3.930410547742220e+01 1.884389455573215e-16 -1.837389055214287e-16
3.939529829755543e+01 1.724061765655694e-16 -1.681157841246456e-16
3.948649111768867e+01 1.577366958361454e-16 -1.538202467938898e-16
3.957768393782190e+01 1.443146536357842e-16 -1.407395557136737e-16
3.966887675795513e+01 1.320340384490086e-16 -1.287705400567719e-16
3.976006957808836e+01 1.207978420739880e-16 -1.178187847199884e-16
3.985126239822159e+01 1.105172955193435e-16 -1.077978878004578e-16
3.994245521835482e+01 1.011111697025281e-16 -9.862878099268802e-17
4.003364803848805e+01 9.250513545835400e-17 -9.023910757884699e-17
4.012484085862128e+01 8.463117783121690e-17 -8.256265313548791e-17
4.021603367875451e+01 7.742706005020765e-17 -7.553882449250057e-17
4.030722649888774e+01 7.083583297592901e-17 -6.911217285780171e-17
4.039841931902097e+01 6.480538616449468e-17 -6.323195736706735e-17
4.048961213915420e+01 5.928803702066617e-17 -5.785174563436702e-17
4.058080495928743e+01 5.424015481093185e-17 -5.292904816935382e-17
4.067199777942066e+01 4.962181658088854e-17 -4.842498379195196e-17
4.076319059955389e+01 4.539649227168653e-17 -4.430397341833856e-17
4.085438341968712e+01 4.153075655950421e-17 -4.053345981433289e-17
4.094557623982035e+01 3.799402515181938e-17 -3.708365111581862e-17
4.103676905995358e+01 3.475831346628296e-17 -3.392728610212373e-17
4.112796188008681e+01 3.179801579377976e-17 -3.103941937882129e-17
4.121915470022004e+01 2.908970320815487e-17 -2.839722478252560e-17
4.131034752035327e+01 2.661193863235412e-17 -2.597981546316112e-17
4.140154034048650e+01 2.434510760552334e-17 -2.376807922999307e-17
4.149273316061973e+01 2.227126341899160e-17 -2.174452786745001e-17
4.158392598075296e+01 2.037398540199316e-17 -1.989315923637720e-17
4.167511880088619e+01 1.863824924134524e-17 -1.819933107669067e-17
4.176631162101942e+01 1.705030831390594e-17 -1.664964551924096e-17
4.185750444115265e+01 1.559758509722743e-17 -1.523184339876050e-17
4.194869726128588e+01 1.426857180307385e-17 -1.393470753671659e-17
4.203989008141911e+01 1.305273945101204e-17 -1.274797423332562e-17
4.213108290155234e+01 1.194045466567462e-17 -1.166225227245397e-17
4.222227572168557e+01 1.092290354206002e-17 -1.066894880214172e-17
4.231346854181880e+01 9.992021978848455e-18 -9.760201507498941e-18
4.240466136195203e+01 9.140431930614005e-18 -8.928816542163295e-18
4.249585418208526e+01 8.361383076398655e-18 -8.168211729759348e-18
4.258704700221849e+01 7.648699444751007e-18 -7.472364588218897e-18
4.267823982235172e+01 6.996730574354325e-18 -6.835764767731566e-18
4.276943264248495e+01 6.400306825081977e-18 -6.253370527793545e-18
4.286062546261818e+01 5.854698487003582e-18 -5.720568910580973e-18
4.295181828275141e+01 5.355578364778671e-18 -5.233139296942402e-18
4.304301110288464e+01 4.898987542251364e-18 -4.787220057909353e-18
4.313420392301787e+01 4.481304057114534e-18 -4.379278038974258e-18
4.322539674315110e+01 4.099214238441624e-18 -4.006080636671478e-18
4.331658956328433e+01 3.749686480869205e-18 -3.664670247394774e-18
4.340778238341756e+01 3.429947248417998e-18 -3.352340887053201e-18
4.349897520355079e+01 3.137459118515622e-18 -3.066616797253593e-18
4.359016802368402e+01 2.869900692868685e-18 -2.805232869335482e-18
4.368136084381725e+01 2.625148216551462e-18 -2.566116731896217e-18
4.377255366395048e+01 2.401258760149141e-18 -2.347372360542493e-18
4.386374648408371e+01 2.196454832121122e-18 -2.147265080592326e-18
4.395493930421694e+01 2.009110299831296e-18 -1.964207844422748e-18
4.404613212435017e+01 1.837737508016173e-18 -1.796748675199315e-18
4.413732494448340e+01 1.680975492909439e-18 -1.643559177912810e-18
4.422851776461663e+01 1.537579198887283e-18 -1.503424027058355e-18
4.431971058474986e+01 1.406409612410699e-18 -1.375231347988650e-18
4.441090340488309e+01 1.286424735281190e-18 -1.257963916016686e-18
4.450209622501632e+01 1.176671325851787e-18 -1.150691103789332e-18
4.459328904514955e+01 1.076277342898324e-18 -1.052561513352395e-18
4.468448186528278e+01 9.844450324040888e-19 -9.627962347263980e-19
4.477567468541601e+01 9.004446025880162e-19 -8.806826777528787e-19
4.486686750554924e+01 8.236084371525505e-19 -8.055689284923502e-19
4.495806032568247e+01 7.533258009786212e-19 -7.368585855926568e-19
4.504925314581570e+01 6.890379963855016e-19 -6.740060358329394e-19
4.514044596594893e+01 6.302339316331646e-19 -6.165121315134925e-19
4.523163878608216e+01 5.764460666022297e-19 -5.639202355327665e-19
4.532283160621540e+01 5.272467035673692e-19 -5.158126028945429e-19
4.541402442634863e+01 4.822445937075755e-19 -4.718070700437719e-19
4.550521724648186e+01 4.410818324925128e-19 -4.315540258595552e-19
4.559641006661509e+01 4.034310193679350e-19 -3.947336403574476e-19
4.568760288674832e+01 3.689926592528671e-19 -3.610533291881275e-19
4.577879570688155e+01 3.374927852733955e-19 -3.302454338815713e-19
4.586998852701478e+01 3.086807839075574e-19 -3.020650994898194e-19
4.596118134714801e+01 2.823274053167834e-19 -2.762883328406681e-19
4.605237416728124e+01 2.582229431042417e-19 -2.527102260414402e-19
4.614356698741447e+01 2.361755690808156e-19 -2.311433311776120e-19
4.623475980754770e+01 2.160098098459053e-19 -2.114161733457998e-19
4.632595262768093e+01 1.975651531124381e-19 -1.933718902538462e-19
4.641714544781416e+01 1.806947727322808e-19 -1.768669876211074e-19
4.650833826794739e+01 1.652643623177508e-19 -1.617702005274164e-19
4.659953108808062e+01 1.511510682145560e-19 -1.479614516967964e-19
4.669072390821385e+01 1.382425133680357e-19 -1.353308984684316e-19
4.678191672834708e+01 1.264359043442363e-19 -1.237780609087028e-19
4.687310954848031e+01 1.156372144258210e-19 -1.132110241598044e-19
4.696430236861354e+01 1.057604363052848e-19 -1.035457087076329e-19
4.705549518874677e+01 9.672689844917583e-20 -9.470520278890344e-20
4.714668800888000e+01 8.846463971137868e-20 -8.661915164905556e-20
4.723788082901323e+01 8.090783723496808e-20 -7.922319881232918e-20
4.732907364914646e+01 7.399628310434310e-20 -7.245847493696933e-20
4.742026646927969e+01 6.767490559564276e-20 -6.627113020511294e-20
4.751145928941292e+01 6.189333122687028e-20 -6.061190654148676e-20
4.760265210954615e+01 5.660548413251400e-20 -5.543574627032615e-20
4.769384492967938e+01 5.176921958330213e-20 -5.070143410839826e-20
4.778503774981261e+01 4.734598874240636e-20 -4.637126965595808e-20
4.787623056994584e+01 4.330053199705492e-20 -4.241076778896614e-20
4.796742339007907e+01 3.960059843109026e-20 -3.878838457686007e-20
4.805861621021230e+01 3.621668921129778e-20 -3.547526655234361e-20
4.814980903034553e+01 3.312182284998503e-20 -3.244502134463312e-20
4.824100185047876e+01 3.029132047980102e-20 -2.967350785684620e-20
4.833219467061199e+01 2.770260943552910e-20 -2.713864432306401e-20
4.842338749074522e+01 2.533504358281890e-20 -2.482023272227581e-20
4.851458031087845e+01 2.316973896669227e-20 -2.269979815603703e-20
4.860577313101168e+01 2.118942347421755e-20 -2.076044191526924e-20
4.869696595114491e+01 1.937829931695758e-20 -1.898670707013582e-20
4.878815877127814e+01 1.772191724053987e-20 -1.736445551620175e-20
4.887935159141137e+01 1.620706146177864e-20 -1.588075550091282e-20
4.897054441154460e+01 1.482164441893399e-20 -1.452377873752791e-20
4.906173723167783e+01 1.355461049859863e-20 -1.328270628966512e-20
4.915293005181106e+01 1.239584797397400e-20 -1.214764247917929e-20
4.924412287194429e+01 1.133610845449957e-20 -1.110953613372557e-20
4.933531569207752e+01 1.036693320644886e-20 -1.016010854858471e-20
4.942650851221075e+01 9.480585758675081e-21 -9.291787590591304e-21
4.951770133234398e+01 8.669990257611105e-21 -8.497647420737161e-21
4.960889415247721e+01 7.928675081298538e-21 -7.771353356605853e-21
4.970008697261044e+01 7.250721264000265e-21 -7.107111436581771e-21
4.979127979274367e+01 6.630715321171885e-21 -6.499622285092751e-21
4.988247261287690e+01 6.063706099532398e-21 -5.944038912283681e-21
4.997366543301013e+01 5.545165308960977e-21 -5.435928112750376e-21

