# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=100, h=0.00911928
#   t          x(t)                 v(t)       
6.754652187268634e+01 -2.521912332141040e-01 -1.958822613850467e-01
6.763771469281964e+01 -2.695363801905527e-01 -1.844041883464045e-01
6.772890751295294e+01 -2.858028928423147e-01 -1.722347822229574e-01
6.782010033308624e+01 -3.009301117946437e-01 -1.594265650432404e-01
6.791129315321955e+01 -3.148622195875105e-01 -1.460331502543585e-01
6.800248597335285e+01 -3.275483258322087e-01 -1.321089356865203e-01
6.809367879348615e+01 -3.389425266536826e-01 -1.177088470676970e-01
6.818487161361945e+01 -3.490039431153791e-01 -1.028881336527550e-01
6.827606443375275e+01 -3.576967433733134e-01 -8.770221551217948e-02
6.836725725388605e+01 -3.649901531768713e-01 -7.220658012720267e-02
6.845845007401935e+01 -3.708584590390427e-01 -5.645672421023008e-02
6.854964289415265e+01 -3.752810079556302e-01 -4.050813515031058e-02
6.864083571428596e+01 -3.782422069819319e-01 -2.441630520123507e-02
6.873202853441926e+01 -3.797315252989952e-01 -8.236770504149201e-03
6.882322135455256e+01 -3.797435006437883e-01 7.974833720354211e-03
6.891441417468586e+01 -3.782777511633887e-01 2.416271095702077e-02
6.900560699481916e+01 -3.753389929078365e-01 4.027084350694893e-02
6.909679981495246e+01 -3.709370623250185e-01 5.624294419913070e-02
6.918799263508576e+01 -3.650869422891035e-01 7.202242862640690e-02
6.927918545521906e+01 -3.578087894065277e-01 8.755241620898288e-02
6.937037827535237e+01 -3.491279596246588e-01 1.027757675053665e-01
6.946157109548567e+01 -3.390750285414991e-01 1.176351640562268e-01
6.955276391561897e+01 -3.276858023023124e-01 1.320732356776395e-01
6.964395673575227e+01 -3.150013145912886e-01 1.460327385392945e-01
6.973514955588557e+01 -3.010678050012859e-01 1.594567856012121e-01
6.982634237601887e+01 -2.859366740070782e-01 1.722891290792073e-01
6.991753519615217e+01 -2.696644098880781e-01 1.844744926146081e-01
7.000872801628547e+01 -2.523124832508868e-01 1.959589487975030e-01
7.009992083641878e+01 -2.339472052900092e-01 2.066903357043453e-01
7.019111365655208e+01 -2.146395465897814e-01 2.166187042368652e-01
7.028230647668538e+01 -1.944649140978337e-01 2.256967863714034e-01
7.037349929681868e+01 -1.735028848686310e-01 2.338804730281382e-01
7.046469211695198e+01 -1.518368962558026e-01 2.411292892263603e-01
7.055588493708528e+01 -1.295538933883846e-01 2.474068535736670e-01
7.064707775721858e+01 -1.067439359573931e-01 2.526813089975491e-01
7.073827057735188e+01 -8.349976751994416e-02 2.569257120012145e-01
7.082946339748518e+01 -5.991635165104094e-02 2.601183686212976e-01
7.092065621761849e+01 -3.609038029108636e-02 2.622431066660601e-01
7.101184903775179e+01 -1.211976050594894e-02 2.632894756734888e-01
7.110304185788509e+01 1.189691344283933e-02 2.632528682771936e-01
7.119423467801839e+01 3.586089535858227e-02 2.621345592084074e-01
7.128542749815169e+01 5.967382212054653e-02 2.599416608804962e-01
7.137662031828499e+01 8.323824089596903e-02 2.566869972724535e-01
7.146781313841829e+01 1.064581212835765e-01 2.523889005204616e-01
7.155900595855159e+01 1.292393456368596e-01 2.470709371168690e-01
7.165019877868490e+01 1.514901715464878e-01 2.407615727914299e-01
7.174139159881820e+01 1.731216613728004e-01 2.334937869171164e-01
7.183258441895150e+01 1.940480747707187e-01 2.253046485734072e-01
7.192377723908480e+01 2.141872212950994e-01 2.162348671723265e-01
7.201497005921810e+01 2.334607713664397e-01 2.063283307938079e-01
7.210616287935140e+01 2.517945250669748e-01 1.956316451017176e-01
7.219735569948470e+01 2.691186393800845e-01 1.841936849589798e-01
7.228854851961800e+01 2.853678155405349e-01 1.720651696885707e-01
7.237974133975131e+01 3.004814490945005e-01 1.592982714102308e-01
7.247093415988461e+01 3.144037460487739e-01 1.459462641031261e-01
7.256212698001791e+01 3.270838090980318e-01 1.320632190883858e-01
7.265331980015121e+01 3.384756983452588e-01 1.177037505770376e-01
7.274451262028451e+01 3.485384711687039e-01 1.029228128674225e-01
7.283570544041781e+01 3.572362059411444e-01 8.777554877232462e-02
7.292689826055111e+01 3.645380141818679e-01 7.231718697010384e-02
7.301809108068441e+01 3.704180454317125e-01 5.660298425533580e-02
7.310928390081772e+01 3.748554887038220e-01 4.068820715118374e-02
7.320047672095102e+01 3.778345737975625e-01 2.462814606628452e-02
7.329166954108432e+01 3.793445750926052e-01 8.478154152986741e-03
7.338286236121762e+01 3.793798196882403e-01 -7.706297736067352e-03
7.347405518135092e+01 3.779397009441685e-01 -2.386955908264225e-02
7.356524800148422e+01 3.750286976384181e-01 -3.995574002883118e-02
7.365644082161752e+01 3.706563981108667e-01 -5.590866322807837e-02
7.374763364175082e+01 3.648375279322176e-01 -7.167183611507923e-02
7.383882646188412e+01 3.575919788530045e-01 -8.718845187885399e-02
7.393001928201743e+01 3.489448360695053e-01 -1.024014265518514e-01
7.402121210215073e+01 3.389264002167706e-01 -1.172534785056231e-01
7.411240492228403e+01 3.275721999854903e-01 -1.316872552864267e-01
7.420359774241733e+01 3.149229908795945e-01 -1.456455111544573e-01
7.429479056255063e+01 3.010247354033714e-01 -1.590713369385574e-01
7.438598338268393e+01 2.859285599053706e-01 -1.719084419236157e-01
7.447717620281723e+01 2.696906834222982e-01 -1.841014854998547e-01
7.456836902295053e+01 2.523723141653748e-01 -1.955964542813182e-01
7.465956184308384e+01 2.340395097742285e-01 -2.063410784140331e-01
7.475075466321714e+01 2.147629981227046e-01 -2.162852789190307e-01
7.484194748335044e+01 1.946179562831228e-01 -2.253816362329902e-01
7.493314030348374e+01 1.736837462191710e-01 -2.335858687018661e-01
7.502433312361704e+01 1.520436068540774e-01 -2.408573087287750e-01
7.511552594375034e+01 1.297843033145056e-01 -2.471593636457441e-01
7.520671876388364e+01 1.069957353406197e-01 -2.524599482240639e-01
7.529791158401694e+01 8.377050803375578e-02 -2.567318760945639e-01
7.538910440415025e+01 6.020346923777972e-02 -2.599531982277022e-01
7.548029722428355e+01 3.639121887145925e-02 -2.621074780075804e-01
7.557149004441685e+01 1.243159640270731e-02 -2.631839942795728e-01
7.566268286455015e+01 -1.157684665763969e-02 -2.631778659869481e-01
7.575387568468345e+01 -3.553538189617711e-02 -2.620900945426914e-01
7.584506850481675e+01 -5.934563919641161e-02 -2.599275227951031e-01
7.593626132495005e+01 -8.291013444456596e-02 -2.567027122142858e-01
7.602745414508335e+01 -1.061327824612324e-01 -2.524337426219934e-01
7.611864696521666e+01 -1.289193883883947e-01 -2.471439412844286e-01
7.620983978534996e+01 -1.511781114856586e-01 -2.408615503735471e-01
7.630103260548326e+01 -1.728198961953577e-01 -2.336193435833155e-01
7.639222542561656e+01 -1.937588663832070e-01 -2.254542039934840e-01
7.648341824574986e+01 -2.139126798039333e-01 -2.164066760624760e-01
7.657461106588316e+01 -2.332028410318110e-01 -2.065205048891752e-01
