# omega0=1, alpha=4
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
2.598995373797060e+01 5.224643602357760e-04 -1.399938952818084e-04
2.608114655810383e+01 5.098526336368847e-04 -1.366145938982345e-04
2.617233937823706e+01 4.975453404936826e-04 -1.333168651727064e-04
2.626353219837029e+01 4.855351321137472e-04 -1.300987400318908e-04
2.635472501850352e+01 4.738148371939324e-04 -1.269582969335649e-04
2.644591783863675e+01 4.623774575384000e-04 -1.238936607192809e-04
2.653711065876998e+01 4.512161638800117e-04 -1.209030014947250e-04
2.662830347890321e+01 4.403242918025875e-04 -1.179845335371017e-04
2.671949629903644e+01 4.296953377615951e-04 -1.151365142288925e-04
2.681068911916967e+01 4.193229552008945e-04 -1.123572430173515e-04
2.690188193930290e+01 4.092009507632196e-04 -1.096450603991168e-04
2.699307475943613e+01 3.993232805921333e-04 -1.069983469293315e-04
2.708426757956936e+01 3.896840467232494e-04 -1.044155222546832e-04
2.717546039970259e+01 3.802774935625645e-04 -1.018950441697842e-04
2.726665321983582e+01 3.710980044498004e-04 -9.943540769632840e-05
2.735784603996905e+01 3.621400983047011e-04 -9.703514418447706e-05
2.744903886010228e+01 3.533984263542851e-04 -9.469282043593464e-05
2.754023168023551e+01 3.448677689390979e-04 -9.240703784819264e-05
2.763142450036874e+01 3.365430323965564e-04 -9.017643157943007e-05
2.772261732050197e+01 3.284192460195269e-04 -8.799966973357176e-05
2.781381014063520e+01 3.204915590883190e-04 -8.587545256501834e-05
2.790500296076843e+01 3.127552379743226e-04 -8.380251170257266e-05
2.799619578090166e+01 3.052056633135608e-04 -8.177960939209950e-05
2.808738860103489e+01 2.978383272484695e-04 -7.980553775746658e-05
2.817858142116812e+01 2.906488307362561e-04 -7.787911807932520e-05
2.826977424130135e+01 2.836328809222332e-04 -7.599920009130002e-05
2.836096706143458e+01 2.767862885765554e-04 -7.416466129316804e-05
2.845215988156781e+01 2.701049655928302e-04 -7.237440628061636e-05
2.854335270170104e+01 2.635849225471107e-04 -7.062736609117879e-05
2.863454552183427e+01 2.572222663158101e-04 -6.892249756596037e-05
2.872573834196750e+01 2.510131977511175e-04 -6.725878272676937e-05
2.881693116210073e+01 2.449540094125266e-04 -6.563522816828427e-05
2.890812398223396e+01 2.390410833531227e-04 -6.405086446489296e-05
2.899931680236719e+01 2.332708889593056e-04 -6.250474559185048e-05
2.909050962250042e+01 2.276399808426596e-04 -6.099594836040858e-05
2.918170244263365e+01 2.221449967827112e-04 -5.952357186658122e-05
2.927289526276688e+01 2.167826557193465e-04 -5.808673695321568e-05
2.936408808290011e+01 2.115497557936891e-04 -5.668458568504882e-05
2.945528090303334e+01 2.064431724362688e-04 -5.531628083643478e-05
2.954647372316657e+01 2.014598565013403e-04 -5.398100539143824e-05
2.963766654329980e+01 1.965968324462368e-04 -5.267796205599489e-05
2.972885936343303e+01 1.918511965546723e-04 -5.140637278184768e-05
2.982005218356626e+01 1.872201152029310e-04 -5.016547830197469e-05
2.991124500369950e+01 1.827008231679096e-04 -4.895453767723119e-05
3.000243782383273e+01 1.782906219760007e-04 -4.777282785393526e-05
3.009363064396596e+01 1.739868782918333e-04 -4.661964323213267e-05
3.018482346409919e+01 1.697870223459060e-04 -4.549429524428342e-05
3.027601628423242e+01 1.656885464001769e-04 -4.439611194411823e-05
3.036720910436565e+01 1.616890032506911e-04 -4.332443760541955e-05
3.045840192449888e+01 1.577860047663542e-04 -4.227863233048757e-05
3.054959474463211e+01 1.539772204629770e-04 -4.125807166805731e-05
3.064078756476534e+01 1.502603761117427e-04 -4.026214624043883e-05
3.073198038489857e+01 1.466332523812628e-04 -3.929026137965778e-05
3.082317320503180e+01 1.430936835124128e-04 -3.834183677237915e-05
3.091436602516503e+01 1.396395560251560e-04 -3.741630611340206e-05
3.100555884529826e+01 1.362688074565831e-04 -3.651311676751895e-05
3.109675166543149e+01 1.329794251294139e-04 -3.563172943953681e-05
3.118794448556472e+01 1.297694449502264e-04 -3.477161785226413e-05
3.127913730569795e+01 1.266369502366950e-04 -3.393226843227043e-05
3.137033012583118e+01 1.235800705731379e-04 -3.311318000323156e-05
3.146152294596441e+01 1.205969806936907e-04 -3.231386348667709e-05
3.155271576609764e+01 1.176858993924383e-04 -3.153384160996137e-05
3.164390858623087e+01 1.148450884598560e-04 -3.077264862128386e-05
3.173510140636410e+01 1.120728516449224e-04 -3.002983001158853e-05
3.182629422649733e+01 1.093675336422874e-04 -2.930494224317629e-05
3.191748704663056e+01 1.067275191038871e-04 -2.859755248486843e-05
3.200867986676379e+01 1.041512316744188e-04 -2.790723835356287e-05
3.209987268689702e+01 1.016371330500976e-04 -2.723358766202901e-05
3.219106550703025e+01 9.918372206013384e-05 -2.657619817279054e-05
3.228225832716348e+01 9.678953377038298e-05 -2.593467735794913e-05
3.237345114729671e+01 9.445313860863188e-05 -2.530864216480587e-05
3.246464396742994e+01 9.217314151100012e-05 -2.469771878714022e-05
3.255583678756317e+01 8.994818108894602e-05 -2.410154244201008e-05
3.264702960769640e+01 8.777692881638045e-05 -2.351975715193967e-05
3.273822242782963e+01 8.565808823640261e-05 -2.295201553236515e-05
3.282941524796286e+01 8.359039418718450e-05 -2.239797858421105e-05
3.292060806809609e+01 8.157261204654165e-05 -2.185731549147364e-05
3.301180088822932e+01 7.960353699473898e-05 -2.132970342369056e-05
3.310299370836255e+01 7.768199329509203e-05 -2.081482734317840e-05
3.319418652849578e+01 7.580683359193329e-05 -2.031237981692355e-05
3.328537934862901e+01 7.397693822552521e-05 -1.982206083301367e-05
3.337657216876224e+01 7.219121456351028e-05 -1.934357762150035e-05
3.346776498889547e+01 7.044859634849924e-05 -1.887664447958599e-05
3.355895780902870e+01 6.874804306140777e-05 -1.842098260103036e-05
3.365015062916194e+01 6.708853930016153e-05 -1.797631990967522e-05
3.374134344929517e+01 6.546909417339877e-05 -1.754239089698743e-05
3.383253626942840e+01 6.388874070880801e-05 -1.711893646352354e-05
3.392372908956163e+01 6.234653527574799e-05 -1.670570376422136e-05
3.401492190969486e+01 6.084155702180499e-05 -1.630244605742592e-05
3.410611472982809e+01 5.937290732295083e-05 -1.590892255755981e-05
3.419730754996132e+01 5.793970924697378e-05 -1.552489829134994e-05
3.428850037009455e+01 5.654110702986131e-05 -1.515014395752479e-05
3.437969319022778e+01 5.517626556482270e-05 -1.478443578989838e-05
3.447088601036101e+01 5.384436990364594e-05 -1.442755542375935e-05
3.456207883049424e+01 5.254462477009133e-05 -1.407928976548514e-05
3.465327165062747e+01 5.127625408503130e-05 -1.373943086530364e-05
3.474446447076070e+01 5.003850050305280e-05 -1.340777579312616e-05
3.483565729089393e+01 4.883062496024558e-05 -1.308412651737771e-05
3.492685011102716e+01 4.765190623290649e-05 -1.276828978675219e-05
3.501804293116039e+01 4.650164050689603e-05 -1.246007701482180e-05
3.510923575129362e+01 4.537914095739027e-05 -1.215930416743198e-05
3.520042857142685e+01 4.428373733877705e-05 -1.186579165281439e-05
3.529162139156008e+01 4.321477558445170e-05 -1.157936421435253e-05
3.538281421169331e+01 4.217161741627320e-05 -1.129985082593585e-05
3.547400703182654e+01 4.115363996344768e-05 -1.102708458983989e-05
3.556519985195977e+01 4.016023539061167e-05 -1.076090263707150e-05
3.565639267209300e+01 3.919081053489297e-05 -1.050114603011960e-05
3.574758549222623e+01 3.824478655173256e-05 -1.024765966805347e-05
3.583877831235946e+01 3.732159856925591e-05 -1.000029219391178e-05
3.592997113249269e+01 3.642069535098743e-05 -9.758895904327284e-06
3.602116395262592e+01 3.554153896670662e-05 -9.523326661332937e-06
3.611235677275915e+01 3.468360447124941e-05 -9.293443806296996e-06
3.620354959289238e+01 3.384637959106288e-05 -9.069110075935626e-06
3.629474241302561e+01 3.302936441832620e-05 -8.850191520352849e-06
3.638593523315884e+01 3.223207111245520e-05 -8.636557423058937e-06
3.647712805329207e+01 3.145402360881223e-05 -8.428080222919471e-06
3.656832087342530e+01 3.069475733444756e-05 -8.224635437988460e-06
3.665951369355853e+01 2.995381893070229e-05 -8.026101591180056e-06
3.675070651369176e+01 2.923076598250757e-05 -7.832360137734466e-06
